X,Y,OBJECTID_1,OBJECTID,IL,ILCE,KOY,KAYNAK_ADI,FORMASYON,KOT_m,ORTALAMA_D,MAX_AKIM_l,MIN_AKIM_l,YILLIK_BOS,DRENAJ_ALA,EC_MMHOS_c,ISI_c,X_KOORDINA,Y_KOORDINA,PAFTA,RESIM,ACIKLAMA,ZONE_,Akim_olcum,Akim_olc_1,Akim_olc_2,Akim_olc_3,Akim_olc_4,Akim_olc_5,Akim_olc_6,icon_url
29.3286632777773,39.0133376129739,"61",0.00000000000,,,,Pinarbasi Kaynagi,,1069.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,701666.00000000000,4321016.00000000000,,,"Mesozozoyik kirectaslarindan cikiyor. Gediz baslangici. Bol su var.Gurlek Belediyesi, Celtikci ve Pinarbasi koyleri sulama suyunda kullaniliyor.Pınarbaşı Kaynağından25/09/2008 tarihi it,bariyleGediz Belediyesinin aldığı su 7,53lt/sn dir.",0.00000000000,10/06/1975 - 433,1988 - 500,01/11/2006 - 126,15/11/2006 - 131,25/09/2008 - 137,30/05/1975 - 657,"01/03/2013 - 86,5 (Gediz Bele.aldığı 7,5 ekli)",./0.png
28.0257788294884,39.1974157274209,"62",0.00000000000,,,,Sahinkaya Girisinde Cesme,,781.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,588626.00000000000,4339365.00000000000,,,"Andezitlerden gelmektedir; andezitler oldukca ayrismistir.",0.00000000000,,,,,,,,./0.png
28.0326458864829,39.1958322518547,"63",0.00000000000,,,,Sahinkaya Koyu Yakininda Ces,,719.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,589221.00000000000,4339196.00000000000,,,"Andezitlerden gelmektedir; andezitler oldukca ayrismistir.",0.00000000000,,,,,,,,./0.png
29.4341876953127,39.0461664102882,"64",0.00000000000,,,,Salur Kaynagi Cikis Noktasi,,857.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,710706.00000000000,4324899.00000000000,,,Gediz Belediyesi Salur Kaynagi,0.00000000000,,,,,,,,./0.png
29.4341876953127,39.0461664102882,"65",0.00000000000,,,,Salur+Guzungulu Kaptajı,,827.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,710706.00000000000,4324899.00000000000,,,,0.00000000000,,,,,,,,./0.png
27.5172653557465,38.5427879314882,"66",0.00000000000,,,,Sancakli Kayadibi,,290.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,545126.00000000000,4266347.00000000000,,,"Kirectasi, Kaynaktan geliyor",0.00000000000,,,,,,,,./0.png
27.4982471551514,38.5105265296162,"67",0.00000000000,,,,Sancakli Uzuncinar,,718.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,543488.00000000000,4262758.00000000000,,,Karstik kirectasi,0.00000000000,,,,,,,,./0.png
27.3156048672778,38.5659179439903,"68",0.00000000000,,,,Sarikaya Kaynagi,,510.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,527543.00000000000,4268834.00000000000,,,Manisa Merkez Karakoca Koyu Sarikaya Mahallesi .Mesozoyik kirectaslari ve metamorfiklerin kontagindan cikiyor. Dokanak fayli.,0.00000000000,,,,,,,,./0.png
28.005653131721,39.0958324257748,"69",0.00000000000,,,,Sarilar koyu kaynagi,,392.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,587013.00000000000,4328072.00000000000,,,Yakinda Kayganli koprusu uzeinde DSI AGI var,0.00000000000,,,,,,,,./0.png
27.4211996907393,38.4248178854157,"70",0.00000000000,,,,Sogukpinar Kaynagi,,194.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,536814.00000000000,4253214.00000000000,,,"Karstik kirectasi, Sogukpinar Camii dibi",0.00000000000,,,,,,,,./0.png
28.0106977921024,39.1680644471044,"71",0.00000000000,,,,Sogutlu Koyu Kaynagi,,656.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,587360.00000000000,4336093.00000000000,,,,0.00000000000,,,,,,,,./0.png
29.1620195841537,38.533651501852,"72",0.00000000000,,,,Sogutlu Kucukilyasli arasi P,,892.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,688495.00000000000,4267422.00000000000,,,Kisladag Altin Madeni Sirketi tarafindan pinar kullanma suyu amacli kullanima acilmis,0.00000000000,,,,,,,,./0.png
27.2875811567207,38.5705141374453,"73",0.00000000000,,,,Su Yatagi Kaynagi,,694.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,525100.00000000000,4269336.00000000000,,,Manisa Merkez Gokceler Koyu. Mesozoyik kirectaslarindan cikiyor. Iki kaynak var.,0.00000000000,,,,,,,,./0.png
29.4797374690651,39.0615044038388,"74",0.00000000000,,,,Subasi Kaynagi,,958.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,714602.00000000000,4326708.00000000000,,,Guzungulu Koyu. Tufler var.,0.00000000000,,,,,,,,./0.png
28.9698975154179,38.8803457361583,"75",0.00000000000,,,,Terziler ISK140,,970.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,670920.00000000000,4305522.00000000000,,,"Yol stabilize (kaynaklarin toplandigi yer), Andezit",0.00000000000,,,,,,,,./0.png
29.3269687931131,39.0137858893586,"76",0.00000000000,,,,Torlak Pinari,,1070.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,701518.00000000000,4321062.00000000000,,,"Gurlek Belediyesi icmesuyunda kullaniliyor. Ofiyolit, mermer dokanagindan cikiyor.",0.00000000000,"15/11/2006 - 1,2","25/09/2008 - 1,9",01/03/2013 - 29,,,01/11/2006 - 2,,./0.png
27.3857722089975,38.5765040015742,"77",0.00000000000,,,,Turguralp Kaynagi,,710.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,533651.00000000000,4270032.00000000000,,,Manisa Merkez Turgutalp Koyu. Metamorfiklerden cikiyor.,0.00000000000,,,,,,,,./0.png
28.6863584627125,38.7635197787644,"78",0.00000000000,,,,Turpcu Koyu Icmesuyu Kaynagi,,555.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,646563.00000000000,4292064.00000000000,,,Turpcu Koyu,0.00000000000,,,,,,,,./0.png
27.6088992048318,38.3869622305686,"79",0.00000000000,,,,Yigitler Koyu,,275.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,553226.00000000000,4249105.00000000000,,,Filis biriminde,0.00000000000,,,,,,,,./0.png
