X,Y,NoktaNo,AltHavza_N,İl,İlçe,Köy_Mahall,X,Y,Z,Ort_YAS_Ko,Aralık__m_,Conf____,Type,icon_url
28.3138397113457,38.4711189760887,"2010",2.000000,MANİSA,SALİHLİ,TORUNLU,614660.662000,4259085.257000,112.410475,105.895475,0.425000,95.000000,obs. pts,./0.png
28.4102405180933,38.4626583355767,"2009",2.000000,MANİSA,ALAŞEHİR,KEMALİYE-ZEYNEP TAVUKÇULUK,623084.943000,4258270.786000,171.901912,156.296912,5.415000,95.000000,obs. pts,./0.png
28.4419083938424,38.437615140313,"2008",2.000000,MANİSA,ALAŞEHİR,TOYGARLI,625891.454000,4255534.542000,128.064894,111.999894,3.765000,95.000000,obs. pts,./0.png
28.4389389178584,38.4165516405041,"2006",2.000000,MANİSA,ALAŞEHİR,PİYADELER,625668.771000,4253193.095000,142.798066,122.648066,2.000000,95.000000,obs. pts,./0.png
28.7108232666911,38.5279548817207,"2004",1.000000,MANİSA,KULA,KÖREZ,649176.339000,4265961.395000,545.424529,532.739529,2.375000,95.000000,obs. pts,./0.png
28.6346633056293,38.5414382340015,"2003",1.000000,MANİSA,KULA,MERKEZ-GÜLTEKİN ÖZKURT KUYUSU,642510.630000,4267336.914000,666.025841,656.700841,0.225000,95.000000,obs. pts,./0.png
28.4927240420619,38.5827202128037,"2000",1.000000,MANİSA,KULA,GÖKÇEÖREN-FADİME ESEN KUYUSU,630065.376000,4271707.636000,688.635454,674.060454,0.425000,95.000000,obs. pts,./0.png
27.286233132148,38.750253789835,"1504",5.000000,MANİSA,MERKEZ,ÇAMLICA,524920.322000,4289280.568000,206.161238,180.561238,2.870000,95.000000,obs. pts,./0.png
27.8066403969892,38.8150328396121,"1503",5.000000,MANİSA,AKHİSAR,BEYOBA,570078.688000,4296739.075000,72.935068,48.740068,0.195000,95.000000,obs. pts,./0.png
27.7867875508453,38.5558802717413,"1020",3.000000,MANİSA,TURGUTLU,MUSACALI,568601.932000,4267966.364000,69.029493,48.914493,0.595000,95.000000,obs. pts,./0.png
28.296010877609,38.5219527297124,"1013",2.000000,MANİSA,SALİHLİ,AKÖREN,613025.862000,4264704.172000,134.333156,83.103156,4.820000,95.000000,obs. pts,./0.png
28.2734052138127,38.548455847858,"1012",3.000000,MANİSA,SALİHLİ,TAYTAN,611014.439000,4267617.676000,127.902999,101.222999,3.250000,95.000000,obs. pts,./0.png
28.2944715032634,38.457121661345,"1007",2.000000,MANİSA,SALİHLİ,KÖSEALİ,612992.842000,4257508.070000,139.690906,110.230906,0.180000,95.000000,obs. pts,./0.png
27.4147659528811,38.4348575706079,"990",6.000000,İZMİR,KEMALPAŞA,MERKEZ,536247.389000,4254325.474000,177.813804,165.103804,1.240000,95.000000,obs. pts,./0.png
28.5933820557995,38.3950298037108,"985",2.000000,MANİSA,ALAŞEHİR,CABERFAKILI,639193.862000,4251026.576000,188.807930,96.567930,2.000000,95.000000,obs. pts,./0.png
28.5691261141676,38.3285255591059,"983",2.000000,MANİSA,ALAŞEHİR,BADINCA,637200.997000,4243610.322000,181.252672,149.097672,0.015000,95.000000,obs. pts,./0.png
28.5868052178318,38.3327329020245,"970",2.000000,MANİSA,ALAŞEHİR,SOBRAN,638738.351000,4244103.609000,162.742634,149.267634,0.465000,95.000000,obs. pts,./0.png
28.5840230281189,38.355935047313,"969",2.000000,MANİSA,ALAŞEHİR,ILGIN,638450.994000,4246674.159000,154.942023,138.297023,0.395000,95.000000,obs. pts,./0.png
28.5939070965841,38.395673342447,"968",2.000000,MANİSA,ALAŞEHİR,CABERFAKILI,639238.481000,4251098.782000,189.965175,97.385175,2.000000,95.000000,obs. pts,./0.png
28.5766654705182,38.3767603187577,"967",2.000000,MANİSA,ALAŞEHİR,ILGIN,637768.611000,4248974.123000,150.113456,129.813456,1.770000,95.000000,obs. pts,./0.png
28.3131372448391,38.4497383221389,"962",2.000000,MANİSA,SALİHLİ,KÖSEALİ,614633.207000,4256711.809000,144.380464,115.145464,0.025000,95.000000,obs. pts,./0.png
28.0002551688315,38.6809024236381,"953",4.000000,MANİSA,GÖLMARMARA,KILCANLAR,587050.924000,4282020.679000,84.041995,79.601995,0.810000,95.000000,obs. pts,./0.png
27.9693426875144,38.7038642529145,"952",4.000000,MANİSA,GÖLMARMARA,AKPINAR,584335.118000,4284539.854000,92.853073,84.568073,0.115000,95.000000,obs. pts,./0.png
28.0872815752065,38.5817786956083,"950",3.000000,MANİSA,SALİHLİ,PAZARKÖY,594751.089000,4271107.187000,78.248116,75.328116,0.800000,95.000000,obs. pts,./0.png
27.7867449325023,38.5613744666527,"949",3.000000,MANİSA,TURGUTLU,MUSACALI,568593.000000,4268576.000000,97.691887,65.101887,2.000000,95.000000,obs. pts,./0.png
27.7073255099417,38.5487431662594,"948",3.000000,MANİSA,TURGUTLU,MERKEZ,561684.280000,4267118.122000,45.412611,43.812611,0.230000,95.000000,obs. pts,./0.png
27.8189871508844,38.7962144180011,"940",5.000000,MANİSA,AKHİSAR,SAZOBA,571169.332000,4294660.316000,77.891694,50.301694,2.710000,95.000000,obs. pts,./0.png
27.7755976911128,38.8167040883742,"938",5.000000,MANİSA,AKHİSAR,BEYOBA,567382.013000,4296901.207000,71.603041,36.088041,2.915000,95.000000,obs. pts,./0.png
27.7467837058981,38.7652233742302,"936",5.000000,MANİSA,SARUHANLI,NURİYE,564927.121000,4291167.563000,75.907707,31.927707,4.830000,95.000000,obs. pts,./0.png
27.6268705420632,38.6501381771293,"935",3.000000,MANİSA,SARUHANLI,KOLDERE,554596.548000,4278318.619000,63.271125,56.941125,2.000000,95.000000,obs. pts,./0.png
27.5964050375129,38.7521753597533,"934",5.000000,MANİSA,SARUHANLI,HACIRAHMANLI,551871.794000,4289623.752000,47.700689,35.290689,0.130000,95.000000,obs. pts,./0.png
27.6228450932269,38.4408879982505,"932",6.000000,İZMİR,KEMALPAŞA,BAĞYURDU,554403.556000,4255096.853000,118.925044,103.610044,4.735000,95.000000,obs. pts,./0.png
27.4866895248935,38.4272688690054,"931",6.000000,İZMİR,KEMALPAŞA,YUKARIKIZILCA,542529.151000,4253514.115000,137.838154,122.498154,1.370000,95.000000,obs. pts,./0.png
27.5393543719123,38.4157625002016,"930",6.000000,İZMİR,KEMALPAŞA,ARMUTLU,547133.572000,4252262.929000,132.614949,114.794949,0.570000,95.000000,obs. pts,./0.png
27.5914439065268,38.42378519752,"929",6.000000,İZMİR,KEMALPAŞA,ÖREN,551675.326000,4253181.030000,135.481161,106.731161,2.000000,95.000000,obs. pts,./0.png
27.6411041423239,38.4491001860304,"928",6.000000,İZMİR,KEMALPAŞA,SİNANCILAR,555990.700000,4256019.029000,131.042032,92.192032,2.530000,95.000000,obs. pts,./0.png
27.6340094900976,38.4410138484969,"927",6.000000,İZMİR,KEMALPAŞA,BAĞYURDU,555377.787000,4255117.462000,125.145941,95.030941,0.195000,95.000000,obs. pts,./0.png
27.3516944183808,38.6935349354963,"923",5.000000,MANİSA,MURADİYE,GÖKSU,530632.829000,4283006.468000,22.376582,0.471582,21.075000,95.000000,obs. pts,./0.png
27.3289911864685,38.6935312775505,"922",5.000000,MANİSA,MURADİYE,ÇULLU ÇİFTLİĞİ,528658.444000,4282998.730000,25.536480,22.681480,0.685000,95.000000,obs. pts,./0.png
26.9295494382566,38.5813672937069,"916",7.000000,İZMİR,MENEMEN,E.Ü. ZİRAAT FAK.,493911.537000,4270503.460000,2.548800,-4.446200,0.285000,95.000000,obs. pts,./0.png
26.9095030179164,38.5345606067738,"915",7.000000,İZMİR,MENEMEN,SÜZBEYLİ,492160.374000,4265311.157000,0.444296,-3.400704,0.285000,95.000000,obs. pts,./0.png
27.728761421337,38.7010887493495,"912",5.000000,MANİSA,SARUHANLI,ALİBEYLİ,563418.000000,4284038.000000,78.195107,44.315107,2.000000,95.000000,obs. pts,./0.png
28.6618656899966,38.1746909433484,"904",2.000000,MANİSA,SARIGÖL,DADAĞLI,645614.277000,4226681.299000,628.748254,534.468254,2.000000,95.000000,obs. pts,./0.png
28.2443147845951,38.5559406755104,"902",3.000000,MANİSA,SALİHLİ,ADALA,608468.116000,4268413.545000,108.122443,102.447443,0.375000,95.000000,obs. pts,./0.png
27.5729052611415,38.79072939836,"886",5.000000,MANİSA,SARUHANLI,KEPENEKLİ,549803.000000,4293889.000000,86.000000,86.320000,2.000000,95.000000,obs. pts,./0.png
